"value","type_id","model_name","target_end_date","scenario_id","horizon","location","age_group"
4782.5083746206,0.9,3,2023-11-18,5,1,"08","0-130"
5034.8166383181,0.95,3,2023-11-18,5,1,"08","0-130"
5182.0274029654,0.975,3,2023-11-18,5,1,"08","0-130"
5373.0067672616,0.99,3,2023-11-18,5,1,"08","0-130"
51.8279282522,0.01,4,2023-11-18,5,1,"08","0-130"
95.9742759007,0.025,4,2023-11-18,5,1,"08","0-130"
292.3178536297,0.05,4,2023-11-18,5,1,"08","0-130"
917.1161163601,0.1,4,2023-11-18,5,1,"08","0-130"
2255.5991837982,0.25,4,2023-11-18,5,1,"08","0-130"
4067.9547834137,0.5,4,2023-11-18,5,1,"08","0-130"
6544.5095092461,0.75,4,2023-11-18,5,1,"08","0-130"
7578.0699613519,0.9,4,2023-11-18,5,1,"08","0-130"
7979.4184618694,0.95,4,2023-11-18,5,1,"08","0-130"
8237.1770211047,0.975,4,2023-11-18,5,1,"08","0-130"
8554.2312006333,0.99,4,2023-11-18,5,1,"08","0-130"
47.5667123354,0.01,5,2023-11-18,5,1,"08","0-130"
85.6068068021,0.025,5,2023-11-18,5,1,"08","0-130"
204.6018352069,0.05,5,2023-11-18,5,1,"08","0-130"
726.0444391468,0.1,5,2023-11-18,5,1,"08","0-130"
1763.4252699493,0.25,5,2023-11-18,5,1,"08","0-130"
3117.3754343312,0.5,5,2023-11-18,5,1,"08","0-130"
5008.8302595077,0.75,5,2023-11-18,5,1,"08","0-130"
5835.4782348167,0.9,5,2023-11-18,5,1,"08","0-130"
6131.0584086432,0.95,5,2023-11-18,5,1,"08","0-130"
6315.581387586,0.975,5,2023-11-18,5,1,"08","0-130"
6576.7039634604,0.99,5,2023-11-18,5,1,"08","0-130"
28.6971362597,0.01,6,2023-11-18,5,1,"08","0-130"
58.1011500257,0.025,6,2023-11-18,5,1,"08","0-130"
131.2231532474,0.05,6,2023-11-18,5,1,"08","0-130"
463.9954709115,0.1,6,2023-11-18,5,1,"08","0-130"
1035.8975800765,0.25,6,2023-11-18,5,1,"08","0-130"
1851.3861850451,0.5,6,2023-11-18,5,1,"08","0-130"
2814.4689787613,0.75,6,2023-11-18,5,1,"08","0-130"
3271.5296617343,0.9,6,2023-11-18,5,1,"08","0-130"
3444.0005574549,0.95,6,2023-11-18,5,1,"08","0-130"
3541.9659698669,0.975,6,2023-11-18,5,1,"08","0-130"
3644.3086978102,0.99,6,2023-11-18,5,1,"08","0-130"
32.2595572063,0.01,7,2023-11-18,5,1,"08","0-130"
68.4281763238,0.025,7,2023-11-18,5,1,"08","0-130"
144.3559132835,0.05,7,2023-11-18,5,1,"08","0-130"
517.9999090345,0.1,7,2023-11-18,5,1,"08","0-130"
1173.1772566533,0.25,7,2023-11-18,5,1,"08","0-130"
2074.8736733235,0.5,7,2023-11-18,5,1,"08","0-130"
3191.7482816852,0.75,7,2023-11-18,5,1,"08","0-130"
3729.5385144246,0.9,7,2023-11-18,5,1,"08","0-130"
3938.5748679929,0.95,7,2023-11-18,5,1,"08","0-130"
4048.4734183448,0.975,7,2023-11-18,5,1,"08","0-130"
4169.3095710627,0.99,7,2023-11-18,5,1,"08","0-130"
3587.3639759173,0.01,1,2023-11-25,1,2,"08","0-130"
3685.2149311342,0.025,1,2023-11-25,1,2,"08","0-130"
3907.8598182478,0.05,1,2023-11-25,1,2,"08","0-130"
4379.8434444659,0.1,1,2023-11-25,1,2,"08","0-130"
5284.2064126989,0.25,1,2023-11-25,1,2,"08","0-130"
6730.2560316676,0.5,1,2023-11-25,1,2,"08","0-130"
8844.3207437596,0.75,1,2023-11-25,1,2,"08","0-130"
10754.937814467,0.9,1,2023-11-25,1,2,"08","0-130"
11291.9644611008,0.95,1,2023-11-25,1,2,"08","0-130"
11553.7644936939,0.975,1,2023-11-25,1,2,"08","0-130"
11842.5062538946,0.99,1,2023-11-25,1,2,"08","0-130"
3165.7929330758,0.01,2,2023-11-25,1,2,"08","0-130"
3377.0842787339,0.025,2,2023-11-25,1,2,"08","0-130"
3647.0456205687,0.05,2,2023-11-25,1,2,"08","0-130"
3988.1589874414,0.1,2,2023-11-25,1,2,"08","0-130"
4918.7307633092,0.25,2,2023-11-25,1,2,"08","0-130"
6730.2560316676,0.5,2,2023-11-25,1,2,"08","0-130"
10315.3937858782,0.75,2,2023-11-25,1,2,"08","0-130"
12596.8862086493,0.9,2,2023-11-25,1,2,"08","0-130"
14375.3891929645,0.95,2,2023-11-25,1,2,"08","0-130"
15157.804273904,0.975,2,2023-11-25,1,2,"08","0-130"
15604.7215438772,0.99,2,2023-11-25,1,2,"08","0-130"
4824.9563864641,0.01,3,2023-11-25,1,2,"08","0-130"
4864.1762790829,0.025,3,2023-11-25,1,2,"08","0-130"
4982.7279385841,0.05,3,2023-11-25,1,2,"08","0-130"
5279.9573435992,0.1,3,2023-11-25,1,2,"08","0-130"
6063.3512267855,0.25,3,2023-11-25,1,2,"08","0-130"
7064.2635782292,0.5,3,2023-11-25,1,2,"08","0-130"
8408.4888156652,0.75,3,2023-11-25,1,2,"08","0-130"
9024.1722640011,0.9,3,2023-11-25,1,2,"08","0-130"
9243.2670673469,0.95,3,2023-11-25,1,2,"08","0-130"
9400.2586387464,0.975,3,2023-11-25,1,2,"08","0-130"
9577.0802776279,0.99,3,2023-11-25,1,2,"08","0-130"
8115.6018236338,0.01,4,2023-11-25,1,2,"08","0-130"
8173.2450065826,0.025,4,2023-11-25,1,2,"08","0-130"
8344.8310653872,0.05,4,2023-11-25,1,2,"08","0-130"
8861.8173344814,0.1,4,2023-11-25,1,2,"08","0-130"
10110.2263387474,0.25,4,2023-11-25,1,2,"08","0-130"
11861.165906722,0.5,4,2023-11-25,1,2,"08","0-130"
